produto_id,categoria,descricao,fornecedor,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,custo_negociado_estimado,estoque_atual,prazo_reposicao_dias,nivel_servico_alvo,margem_alvo,proxima_revisao_contrato
PRODUTOS_UTILIDADES-03863,utilidades,Produto Utilidades 03863,Fornecedor_248,120,1042.7,1546.29,2835.67,709.45,698.51,134,76,0.987,0.196,2026-09-28
PRODUTOS_UTILIDADES-03864,utilidades,Produto Utilidades 03864,Fornecedor_224,120,90.54,145.07,237.15,1439.5,1282.81,166,31,0.913,0.236,2026-09-08
PRODUTOS_UTILIDADES-03865,utilidades,Produto Utilidades 03865,Fornecedor_108,480,457.74,613.36,1029.69,1069.08,1008.31,339,39,0.926,0.415,2026-12-06
PRODUTOS_UTILIDADES-03866,utilidades,Produto Utilidades 03866,Fornecedor_200,480,1166.37,1815.64,4259.76,278.75,270.58,246,63,0.954,0.335,2026-07-24
PRODUTOS_UTILIDADES-03867,utilidades,Produto Utilidades 03867,Fornecedor_087,240,140.01,178.41,342.44,1037.67,1116.22,40,34,0.96,0.168,2026-08-19
PRODUTOS_UTILIDADES-03868,utilidades,Produto Utilidades 03868,Fornecedor_005,12,775.48,1075.74,2308.52,1269.96,1235.89,240,35,0.904,0.127,2026-06-07
PRODUTOS_UTILIDADES-03869,utilidades,Produto Utilidades 03869,Fornecedor_060,96,187.41,240.85,513.25,1377.01,1333.4,273,61,0.932,0.22,2026-10-08
PRODUTOS_UTILIDADES-03870,utilidades,Produto Utilidades 03870,Fornecedor_169,720,466.37,706.93,1329.36,746.45,732.65,686,52,0.987,0.139,2026-08-16
PRODUTOS_UTILIDADES-03871,utilidades,Produto Utilidades 03871,Fornecedor_018,480,384.31,524.29,1256.23,44.59,41.72,865,19,0.979,0.119,2026-07-08
PRODUTOS_UTILIDADES-03872,utilidades,Produto Utilidades 03872,Fornecedor_224,48,166.55,233.08,508.12,160.93,189.28,129,88,0.983,0.197,2026-06-08
PRODUTOS_UTILIDADES-03873,utilidades,Produto Utilidades 03873,Fornecedor_050,480,384.46,461.51,879.61,594.66,633.64,808,78,0.916,0.098,2026-07-30
PRODUTOS_UTILIDADES-03874,utilidades,Produto Utilidades 03874,Fornecedor_227,480,789.42,1227.21,2375.88,292.13,323.54,1247,52,0.906,0.151,2026-12-26
PRODUTOS_UTILIDADES-03875,utilidades,Produto Utilidades 03875,Fornecedor_146,48,1150.01,1537.39,2950.21,1216.14,1332.16,1112,38,0.936,0.155,2027-03-25
PRODUTOS_UTILIDADES-03876,utilidades,Produto Utilidades 03876,Fornecedor_101,480,426.65,696.13,1448.64,827.45,967.8,179,84,0.922,0.387,2026-07-25
PRODUTOS_UTILIDADES-03877,utilidades,Produto Utilidades 03877,Fornecedor_091,48,349.2,540.75,1062.3,198.85,197.38,207,30,0.961,0.353,2026-08-08
PRODUTOS_UTILIDADES-03878,utilidades,Produto Utilidades 03878,Fornecedor_219,6,1060.96,1725.6,3249.59,1411.68,1377.8,239,6,0.921,0.315,2027-04-17
PRODUTOS_UTILIDADES-03879,utilidades,Produto Utilidades 03879,Fornecedor_022,12,50.84,70.6,119.65,835.43,938.04,55,57,0.976,0.397,2026-06-08
PRODUTOS_UTILIDADES-03880,utilidades,Produto Utilidades 03880,Fornecedor_076,720,118.11,173.74,349.29,1293.53,1227.94,223,86,0.938,0.094,2026-10-24
PRODUTOS_UTILIDADES-03881,utilidades,Produto Utilidades 03881,Fornecedor_144,6,172.82,261.41,466.64,449.24,413.46,12,42,0.929,0.252,2026-09-25
PRODUTOS_UTILIDADES-03882,utilidades,Produto Utilidades 03882,Fornecedor_092,6,29.96,44.75,79.74,1418.57,1379.13,18,89,0.985,0.372,2026-05-08
PRODUTOS_UTILIDADES-03883,utilidades,Produto Utilidades 03883,Fornecedor_071,240,1175.64,1371.66,2615.0,1358.63,1266.73,167,69,0.938,0.229,2026-06-10
PRODUTOS_UTILIDADES-03884,utilidades,Produto Utilidades 03884,Fornecedor_174,720,132.73,172.2,330.95,137.06,139.97,521,75,0.969,0.17,2027-03-30
PRODUTOS_UTILIDADES-03885,utilidades,Produto Utilidades 03885,Fornecedor_026,120,628.34,974.25,1891.55,1317.36,1525.53,471,83,0.927,0.247,2026-10-20
PRODUTOS_UTILIDADES-03886,utilidades,Produto Utilidades 03886,Fornecedor_208,120,70.23,111.67,179.16,623.2,688.89,172,49,0.94,0.214,2026-08-29
PRODUTOS_UTILIDADES-03887,utilidades,Produto Utilidades 03887,Fornecedor_209,480,938.88,1565.52,2870.6,871.27,921.8,1452,74,0.917,0.146,2027-04-17
PRODUTOS_UTILIDADES-03888,utilidades,Produto Utilidades 03888,Fornecedor_206,96,893.56,1237.47,2228.14,722.73,696.21,161,87,0.99,0.282,2026-07-15
PRODUTOS_UTILIDADES-03889,utilidades,Produto Utilidades 03889,Fornecedor_035,6,170.31,222.33,401.16,583.17,564.57,162,38,0.976,0.292,2027-03-07
PRODUTOS_UTILIDADES-03890,utilidades,Produto Utilidades 03890,Fornecedor_003,24,307.82,404.35,958.64,1471.15,1391.13,284,50,0.957,0.275,2026-11-22
PRODUTOS_UTILIDADES-03891,utilidades,Produto Utilidades 03891,Fornecedor_068,720,330.49,553.88,1149.11,1332.33,1351.24,32,57,0.974,0.291,2026-08-03
PRODUTOS_UTILIDADES-03892,utilidades,Produto Utilidades 03892,Fornecedor_234,24,300.44,403.58,803.43,1169.73,1105.88,139,33,0.958,0.295,2026-11-11
PRODUTOS_UTILIDADES-03893,utilidades,Produto Utilidades 03893,Fornecedor_196,240,147.53,200.75,429.73,474.86,447.79,22,23,0.958,0.192,2027-01-21
PRODUTOS_UTILIDADES-03894,utilidades,Produto Utilidades 03894,Fornecedor_147,6,649.56,784.88,1485.24,1238.68,1166.61,230,28,0.986,0.152,2026-10-13
PRODUTOS_UTILIDADES-03895,utilidades,Produto Utilidades 03895,Fornecedor_206,120,1077.61,1535.81,3028.55,1442.28,1631.4,1168,64,0.965,0.212,2027-03-06
PRODUTOS_UTILIDADES-03896,utilidades,Produto Utilidades 03896,Fornecedor_115,120,1179.56,1765.3,3846.94,1300.66,1332.53,1204,85,0.958,0.395,2026-07-20
PRODUTOS_UTILIDADES-03897,utilidades,Produto Utilidades 03897,Fornecedor_132,96,656.16,928.88,1504.74,1174.14,1224.6,553,54,0.956,0.168,2026-07-03
PRODUTOS_UTILIDADES-03898,utilidades,Produto Utilidades 03898,Fornecedor_081,120,943.97,1315.43,2756.96,434.95,497.98,650,57,0.912,0.274,2026-09-22
PRODUTOS_UTILIDADES-03899,utilidades,Produto Utilidades 03899,Fornecedor_159,12,174.54,235.7,517.5,1335.63,1538.05,150,19,0.909,0.234,2026-10-14
PRODUTOS_UTILIDADES-03900,utilidades,Produto Utilidades 03900,Fornecedor_054,96,1100.04,1457.81,2707.99,165.56,175.24,509,59,0.986,0.246,2026-12-28
PRODUTOS_UTILIDADES-03901,utilidades,Produto Utilidades 03901,Fornecedor_128,240,192.93,236.36,536.38,931.61,1072.8,216,8,0.967,0.13,2026-11-22
PRODUTOS_UTILIDADES-03902,utilidades,Produto Utilidades 03902,Fornecedor_150,240,979.43,1332.75,2910.45,809.44,889.5,232,8,0.915,0.091,2026-07-16
PRODUTOS_UTILIDADES-03903,utilidades,Produto Utilidades 03903,Fornecedor_191,96,522.65,881.65,2050.28,722.32,750.88,219,37,0.98,0.208,2027-01-20
PRODUTOS_UTILIDADES-03904,utilidades,Produto Utilidades 03904,Fornecedor_230,120,499.57,724.82,1176.11,230.46,246.1,91,86,0.945,0.4,2026-07-18
PRODUTOS_UTILIDADES-03905,utilidades,Produto Utilidades 03905,Fornecedor_189,48,1185.76,1702.69,3785.6,1169.51,1204.73,118,32,0.954,0.264,2027-01-03
PRODUTOS_UTILIDADES-03906,utilidades,Produto Utilidades 03906,Fornecedor_096,96,294.02,353.67,835.13,1016.12,1091.34,13,87,0.955,0.104,2026-12-03
PRODUTOS_UTILIDADES-03907,utilidades,Produto Utilidades 03907,Fornecedor_001,6,352.86,508.42,1152.63,870.01,884.99,181,89,0.904,0.391,2026-11-07
PRODUTOS_UTILIDADES-03908,utilidades,Produto Utilidades 03908,Fornecedor_078,48,283.13,346.96,646.44,48.75,50.36,269,51,0.926,0.342,2026-06-09
PRODUTOS_UTILIDADES-03909,utilidades,Produto Utilidades 03909,Fornecedor_149,240,1125.18,1717.46,4049.66,888.38,842.27,1275,80,0.977,0.143,2027-03-18
PRODUTOS_UTILIDADES-03910,utilidades,Produto Utilidades 03910,Fornecedor_200,120,575.18,926.93,1919.98,1269.77,1355.6,461,50,0.904,0.182,2026-08-24
PRODUTOS_UTILIDADES-03911,utilidades,Produto Utilidades 03911,Fornecedor_202,6,909.07,1398.31,3061.12,1348.45,1345.0,977,88,0.913,0.133,2027-03-03
PRODUTOS_UTILIDADES-03912,utilidades,Produto Utilidades 03912,Fornecedor_187,48,112.6,135.51,222.17,1221.48,1202.82,149,40,0.953,0.225,2026-11-21
PRODUTOS_UTILIDADES-03913,utilidades,Produto Utilidades 03913,Fornecedor_112,12,224.99,351.49,674.88,783.25,781.83,67,36,0.96,0.263,2026-06-28
PRODUTOS_UTILIDADES-03914,utilidades,Produto Utilidades 03914,Fornecedor_106,12,396.76,515.19,1154.09,1396.21,1419.6,36,24,0.904,0.089,2026-11-20
PRODUTOS_UTILIDADES-03915,utilidades,Produto Utilidades 03915,Fornecedor_197,12,792.66,1160.31,2310.22,1140.98,1285.08,666,46,0.988,0.191,2027-03-24
PRODUTOS_UTILIDADES-03916,utilidades,Produto Utilidades 03916,Fornecedor_241,240,269.57,396.37,691.53,1374.05,1231.01,84,85,0.946,0.368,2026-08-01
PRODUTOS_UTILIDADES-03917,utilidades,Produto Utilidades 03917,Fornecedor_171,12,325.99,423.74,746.97,1046.42,946.01,180,56,0.907,0.299,2027-03-17
PRODUTOS_UTILIDADES-03918,utilidades,Produto Utilidades 03918,Fornecedor_037,480,525.83,891.9,1742.85,1164.97,1119.45,920,27,0.99,0.211,2026-08-06
PRODUTOS_UTILIDADES-03919,utilidades,Produto Utilidades 03919,Fornecedor_172,120,490.32,715.11,1393.3,114.87,123.7,497,71,0.956,0.29,2026-12-06
PRODUTOS_UTILIDADES-03920,utilidades,Produto Utilidades 03920,Fornecedor_061,6,462.65,613.51,1350.12,503.33,547.06,33,7,0.952,0.16,2026-10-31
PRODUTOS_UTILIDADES-03921,utilidades,Produto Utilidades 03921,Fornecedor_046,24,247.96,310.02,587.91,682.97,703.37,128,85,0.925,0.243,2027-02-08
PRODUTOS_UTILIDADES-03922,utilidades,Produto Utilidades 03922,Fornecedor_132,120,435.54,609.77,1142.95,1110.76,1244.31,95,29,0.96,0.194,2027-01-04
PRODUTOS_UTILIDADES-03923,utilidades,Produto Utilidades 03923,Fornecedor_038,240,810.41,1052.7,2070.01,595.99,605.83,579,11,0.905,0.311,2026-11-14
PRODUTOS_UTILIDADES-03924,utilidades,Produto Utilidades 03924,Fornecedor_172,48,525.12,732.86,1634.77,730.9,765.5,598,86,0.903,0.367,2026-07-30
PRODUTOS_UTILIDADES-03925,utilidades,Produto Utilidades 03925,Fornecedor_170,48,776.02,906.88,1585.33,356.29,395.64,76,24,0.954,0.204,2026-08-19
PRODUTOS_UTILIDADES-03926,utilidades,Produto Utilidades 03926,Fornecedor_176,24,767.35,1208.52,2692.64,789.04,771.59,178,41,0.948,0.302,2027-01-23
PRODUTOS_UTILIDADES-03927,utilidades,Produto Utilidades 03927,Fornecedor_191,24,43.0,68.93,150.73,295.83,278.75,59,12,0.928,0.109,2026-06-11
PRODUTOS_UTILIDADES-03928,utilidades,Produto Utilidades 03928,Fornecedor_119,12,694.34,838.46,1802.63,419.3,428.25,727,67,0.96,0.126,2026-09-01
PRODUTOS_UTILIDADES-03929,utilidades,Produto Utilidades 03929,Fornecedor_092,120,663.31,882.34,1942.19,427.0,450.65,514,86,0.945,0.204,2027-01-15
PRODUTOS_UTILIDADES-03930,utilidades,Produto Utilidades 03930,Fornecedor_083,12,847.6,1018.39,1956.55,1191.44,1227.87,791,39,0.902,0.205,2027-04-03
PRODUTOS_UTILIDADES-03931,utilidades,Produto Utilidades 03931,Fornecedor_247,12,1199.8,1692.17,3637.24,372.6,365.36,1066,45,0.929,0.105,2026-05-28
PRODUTOS_UTILIDADES-03932,utilidades,Produto Utilidades 03932,Fornecedor_199,24,823.87,1210.11,2284.62,751.72,842.41,285,65,0.967,0.286,2026-07-18
PRODUTOS_UTILIDADES-03933,utilidades,Produto Utilidades 03933,Fornecedor_011,120,585.8,853.0,1935.89,98.79,98.1,181,28,0.906,0.16,2026-06-30
PRODUTOS_UTILIDADES-03934,utilidades,Produto Utilidades 03934,Fornecedor_038,96,607.87,785.15,1710.3,743.13,692.21,31,18,0.975,0.381,2027-01-27
PRODUTOS_UTILIDADES-03935,utilidades,Produto Utilidades 03935,Fornecedor_224,12,245.76,365.09,697.25,648.85,656.65,103,7,0.979,0.416,2026-11-21
PRODUTOS_UTILIDADES-03936,utilidades,Produto Utilidades 03936,Fornecedor_130,96,1094.38,1750.86,3485.37,15.82,16.03,93,17,0.909,0.27,2026-12-29
PRODUTOS_UTILIDADES-03937,utilidades,Produto Utilidades 03937,Fornecedor_212,48,811.45,1304.51,2285.21,314.39,369.44,624,8,0.912,0.404,2026-10-25
PRODUTOS_UTILIDADES-03938,utilidades,Produto Utilidades 03938,Fornecedor_154,720,373.36,570.62,980.65,658.86,713.1,1118,43,0.935,0.293,2026-11-04
PRODUTOS_UTILIDADES-03939,utilidades,Produto Utilidades 03939,Fornecedor_154,96,435.65,665.39,1272.45,1189.84,1285.49,514,79,0.92,0.179,2027-03-31
PRODUTOS_UTILIDADES-03940,utilidades,Produto Utilidades 03940,Fornecedor_222,480,496.9,821.13,1467.11,560.94,583.86,964,65,0.974,0.367,2027-04-10
PRODUTOS_UTILIDADES-03941,utilidades,Produto Utilidades 03941,Fornecedor_169,24,399.2,612.91,1028.96,287.41,302.41,130,78,0.916,0.226,2026-06-07
PRODUTOS_UTILIDADES-03942,utilidades,Produto Utilidades 03942,Fornecedor_034,24,124.47,146.99,285.98,1262.88,1148.76,35,40,0.919,0.411,2027-01-02
PRODUTOS_UTILIDADES-03943,utilidades,Produto Utilidades 03943,Fornecedor_237,480,518.97,828.35,1797.87,1197.56,1349.2,509,77,0.946,0.369,2027-03-20
PRODUTOS_UTILIDADES-03944,utilidades,Produto Utilidades 03944,Fornecedor_008,6,433.22,651.25,1318.98,23.8,27.03,9,35,0.92,0.326,2026-05-19
PRODUTOS_UTILIDADES-03945,utilidades,Produto Utilidades 03945,Fornecedor_013,6,614.26,818.08,1929.86,1288.55,1517.4,658,9,0.985,0.379,2026-10-28
PRODUTOS_UTILIDADES-03946,utilidades,Produto Utilidades 03946,Fornecedor_016,24,323.32,496.0,1114.14,147.47,162.29,372,58,0.906,0.244,2027-04-20
PRODUTOS_UTILIDADES-03947,utilidades,Produto Utilidades 03947,Fornecedor_062,720,191.79,262.46,576.2,1070.47,1050.92,540,22,0.973,0.208,2026-05-20
PRODUTOS_UTILIDADES-03948,utilidades,Produto Utilidades 03948,Fornecedor_161,12,798.12,1291.98,2382.65,1217.25,1134.43,325,48,0.925,0.132,2027-02-11
PRODUTOS_UTILIDADES-03949,utilidades,Produto Utilidades 03949,Fornecedor_202,12,898.67,1164.96,2257.61,1235.94,1111.8,980,5,0.92,0.388,2026-05-28
PRODUTOS_UTILIDADES-03950,utilidades,Produto Utilidades 03950,Fornecedor_236,240,1099.98,1729.78,4029.62,211.21,234.22,1118,65,0.987,0.409,2026-10-27
PRODUTOS_UTILIDADES-03951,utilidades,Produto Utilidades 03951,Fornecedor_078,48,371.22,627.21,1314.95,1129.66,1143.89,205,34,0.984,0.187,2026-11-21
PRODUTOS_UTILIDADES-03952,utilidades,Produto Utilidades 03952,Fornecedor_249,6,713.78,825.74,1884.52,530.07,607.69,180,42,0.939,0.124,2026-09-28
PRODUTOS_UTILIDADES-03953,utilidades,Produto Utilidades 03953,Fornecedor_014,24,49.64,72.94,153.93,741.51,754.29,9,83,0.928,0.255,2026-12-14
PRODUTOS_UTILIDADES-03954,utilidades,Produto Utilidades 03954,Fornecedor_088,48,943.01,1432.31,2472.63,1151.25,1125.13,91,80,0.926,0.299,2027-01-08
PRODUTOS_UTILIDADES-03955,utilidades,Produto Utilidades 03955,Fornecedor_008,480,403.28,588.94,1009.61,1351.23,1409.46,284,86,0.956,0.389,2026-08-11
PRODUTOS_UTILIDADES-03956,utilidades,Produto Utilidades 03956,Fornecedor_217,240,612.63,1003.08,2041.44,907.18,1036.94,70,58,0.95,0.3,2026-12-15
PRODUTOS_UTILIDADES-03957,utilidades,Produto Utilidades 03957,Fornecedor_040,96,1131.95,1370.23,2576.92,133.1,155.79,171,17,0.948,0.273,2027-02-27
PRODUTOS_UTILIDADES-03958,utilidades,Produto Utilidades 03958,Fornecedor_084,12,1194.39,1873.47,3102.37,1185.45,1154.59,352,86,0.987,0.133,2027-01-12
PRODUTOS_UTILIDADES-03959,utilidades,Produto Utilidades 03959,Fornecedor_045,96,280.73,356.83,635.74,1165.69,1078.08,227,6,0.931,0.382,2026-05-06
PRODUTOS_UTILIDADES-03960,utilidades,Produto Utilidades 03960,Fornecedor_087,720,594.07,718.98,1249.99,137.28,132.01,1274,45,0.93,0.386,2027-04-04
PRODUTOS_UTILIDADES-03961,utilidades,Produto Utilidades 03961,Fornecedor_042,720,586.56,805.24,1581.02,1179.91,1306.22,1346,48,0.931,0.283,2027-03-01
PRODUTOS_UTILIDADES-03962,utilidades,Produto Utilidades 03962,Fornecedor_163,6,553.47,926.53,1902.12,1325.84,1226.02,524,20,0.983,0.405,2026-06-02
PRODUTOS_UTILIDADES-03963,utilidades,Produto Utilidades 03963,Fornecedor_212,480,1159.77,1834.24,3024.92,179.22,187.96,1053,45,0.919,0.323,2026-11-16
PRODUTOS_UTILIDADES-03964,utilidades,Produto Utilidades 03964,Fornecedor_103,96,1133.63,1825.95,3181.11,1021.23,969.2,74,67,0.968,0.3,2027-03-22
PRODUTOS_UTILIDADES-03965,utilidades,Produto Utilidades 03965,Fornecedor_220,12,745.91,867.84,1443.36,629.98,728.1,324,81,0.905,0.38,2027-04-17
PRODUTOS_UTILIDADES-03966,utilidades,Produto Utilidades 03966,Fornecedor_206,12,852.34,1444.17,2696.19,736.44,748.29,612,20,0.908,0.173,2027-03-25
PRODUTOS_UTILIDADES-03967,utilidades,Produto Utilidades 03967,Fornecedor_194,96,95.42,141.34,286.57,61.27,57.85,7,34,0.954,0.244,2026-05-23
PRODUTOS_UTILIDADES-03968,utilidades,Produto Utilidades 03968,Fornecedor_174,240,29.12,42.77,80.34,1498.07,1725.02,124,87,0.914,0.162,2027-02-09
PRODUTOS_UTILIDADES-03969,utilidades,Produto Utilidades 03969,Fornecedor_005,720,404.88,517.87,977.8,1437.12,1664.84,687,52,0.919,0.356,2027-01-22
PRODUTOS_UTILIDADES-03970,utilidades,Produto Utilidades 03970,Fornecedor_198,24,901.68,1067.39,1810.05,1170.03,1180.03,796,70,0.983,0.115,2026-10-25
PRODUTOS_UTILIDADES-03971,utilidades,Produto Utilidades 03971,Fornecedor_007,48,805.97,1064.13,1906.35,201.75,193.37,369,8,0.968,0.095,2027-01-04
PRODUTOS_UTILIDADES-03972,utilidades,Produto Utilidades 03972,Fornecedor_199,96,628.23,910.73,1482.71,1072.18,1257.91,278,14,0.903,0.335,2026-08-23
PRODUTOS_UTILIDADES-03973,utilidades,Produto Utilidades 03973,Fornecedor_004,12,917.12,1370.13,2866.05,970.15,970.13,813,79,0.981,0.104,2026-09-14
PRODUTOS_UTILIDADES-03974,utilidades,Produto Utilidades 03974,Fornecedor_192,480,970.3,1628.93,3763.29,643.78,647.62,1288,55,0.942,0.095,2026-11-05
PRODUTOS_UTILIDADES-03975,utilidades,Produto Utilidades 03975,Fornecedor_033,120,1063.84,1618.96,3489.82,543.77,533.58,300,51,0.932,0.258,2026-11-20
PRODUTOS_UTILIDADES-03976,utilidades,Produto Utilidades 03976,Fornecedor_180,480,583.84,888.76,1764.81,1105.19,1155.42,437,78,0.984,0.392,2026-09-13
PRODUTOS_UTILIDADES-03977,utilidades,Produto Utilidades 03977,Fornecedor_192,96,361.09,576.61,1048.59,409.6,457.93,116,68,0.932,0.356,2026-10-05
PRODUTOS_UTILIDADES-03978,utilidades,Produto Utilidades 03978,Fornecedor_084,240,718.49,1171.51,2058.63,958.05,899.18,952,56,0.961,0.081,2026-08-12
PRODUTOS_UTILIDADES-03979,utilidades,Produto Utilidades 03979,Fornecedor_158,480,715.51,823.42,1514.67,1374.81,1335.84,1053,16,0.911,0.297,2026-10-28
PRODUTOS_UTILIDADES-03980,utilidades,Produto Utilidades 03980,Fornecedor_064,6,942.17,1248.7,2908.9,396.87,437.39,912,60,0.923,0.184,2026-05-20
PRODUTOS_UTILIDADES-03981,utilidades,Produto Utilidades 03981,Fornecedor_029,6,261.96,383.02,849.53,449.96,445.66,97,38,0.91,0.286,2027-03-16
PRODUTOS_UTILIDADES-03982,utilidades,Produto Utilidades 03982,Fornecedor_141,6,759.1,1153.66,2614.66,721.27,797.36,639,50,0.93,0.23,2026-10-31
PRODUTOS_UTILIDADES-03983,utilidades,Produto Utilidades 03983,Fornecedor_101,24,464.92,675.32,1318.45,59.11,54.53,99,48,0.929,0.162,2026-12-30
PRODUTOS_UTILIDADES-03984,utilidades,Produto Utilidades 03984,Fornecedor_024,6,794.98,1147.32,2460.86,185.57,182.34,608,90,0.946,0.25,2026-05-22
PRODUTOS_UTILIDADES-03985,utilidades,Produto Utilidades 03985,Fornecedor_047,480,1170.6,1540.93,3025.26,556.14,497.64,612,70,0.986,0.324,2026-08-30
PRODUTOS_UTILIDADES-03986,utilidades,Produto Utilidades 03986,Fornecedor_059,24,214.79,286.3,647.09,859.9,872.31,23,83,0.957,0.407,2026-09-19
PRODUTOS_UTILIDADES-03987,utilidades,Produto Utilidades 03987,Fornecedor_001,120,983.72,1206.54,2007.18,896.75,1030.28,3,87,0.905,0.101,2027-04-14
PRODUTOS_UTILIDADES-03988,utilidades,Produto Utilidades 03988,Fornecedor_231,12,886.11,1349.63,2229.35,831.82,881.78,73,81,0.984,0.195,2026-10-21
PRODUTOS_UTILIDADES-03989,utilidades,Produto Utilidades 03989,Fornecedor_023,720,739.09,1150.96,2689.97,1157.87,1049.89,844,19,0.913,0.338,2026-07-17
PRODUTOS_UTILIDADES-03990,utilidades,Produto Utilidades 03990,Fornecedor_210,6,850.51,1322.67,3097.17,232.44,263.78,623,34,0.966,0.305,2027-02-04
PRODUTOS_UTILIDADES-03991,utilidades,Produto Utilidades 03991,Fornecedor_020,120,358.4,552.89,1230.51,1074.67,1176.5,337,42,0.974,0.174,2026-11-11
PRODUTOS_UTILIDADES-03992,utilidades,Produto Utilidades 03992,Fornecedor_053,12,585.94,769.88,1674.92,1442.34,1539.11,482,61,0.913,0.397,2026-09-15
PRODUTOS_UTILIDADES-03993,utilidades,Produto Utilidades 03993,Fornecedor_194,240,775.06,916.93,1886.49,634.37,692.32,464,9,0.95,0.195,2026-09-13
PRODUTOS_UTILIDADES-03994,utilidades,Produto Utilidades 03994,Fornecedor_146,24,736.99,896.33,2048.45,1293.0,1495.3,55,42,0.928,0.254,2026-12-13
PRODUTOS_UTILIDADES-03995,utilidades,Produto Utilidades 03995,Fornecedor_086,120,1050.79,1419.83,2877.43,606.87,685.58,314,6,0.968,0.251,2026-10-07
PRODUTOS_UTILIDADES-03996,utilidades,Produto Utilidades 03996,Fornecedor_065,720,86.73,104.99,195.19,412.05,409.04,148,12,0.902,0.365,2026-07-18
PRODUTOS_UTILIDADES-03997,utilidades,Produto Utilidades 03997,Fornecedor_170,240,653.79,830.31,1988.5,687.79,761.96,625,65,0.92,0.186,2026-12-13
PRODUTOS_UTILIDADES-03998,utilidades,Produto Utilidades 03998,Fornecedor_187,480,224.55,271.32,638.62,663.29,725.12,106,57,0.921,0.242,2027-03-27
PRODUTOS_UTILIDADES-03999,utilidades,Produto Utilidades 03999,Fornecedor_061,6,772.03,992.26,2287.92,444.74,429.42,718,63,0.976,0.235,2026-11-09
PRODUTOS_UTILIDADES-04000,utilidades,Produto Utilidades 04000,Fornecedor_123,120,479.58,594.63,1195.19,607.34,682.03,84,16,0.925,0.178,2026-07-03
PRODUTOS_UTILIDADES-04001,utilidades,Produto Utilidades 04001,Fornecedor_107,12,545.02,685.23,1185.36,8.32,8.62,165,15,0.941,0.214,2026-09-13
PRODUTOS_UTILIDADES-04002,utilidades,Produto Utilidades 04002,Fornecedor_078,24,919.52,1223.18,2059.05,190.24,211.19,184,65,0.976,0.352,2026-12-30
PRODUTOS_UTILIDADES-04003,utilidades,Produto Utilidades 04003,Fornecedor_110,6,626.74,994.08,2013.74,608.43,660.52,646,76,0.911,0.265,2026-10-26
PRODUTOS_UTILIDADES-04004,utilidades,Produto Utilidades 04004,Fornecedor_062,12,777.45,1093.69,1792.26,104.34,108.35,587,24,0.946,0.135,2026-11-16
PRODUTOS_UTILIDADES-04005,utilidades,Produto Utilidades 04005,Fornecedor_015,96,729.01,899.17,2028.98,1437.23,1341.33,525,51,0.951,0.334,2027-01-29
PRODUTOS_UTILIDADES-04006,utilidades,Produto Utilidades 04006,Fornecedor_123,6,510.24,656.84,1488.19,73.98,71.55,441,79,0.973,0.22,2026-08-30
PRODUTOS_UTILIDADES-04007,utilidades,Produto Utilidades 04007,Fornecedor_180,720,1069.75,1742.25,3470.54,753.63,732.74,1890,30,0.924,0.253,2027-03-20
PRODUTOS_UTILIDADES-04008,utilidades,Produto Utilidades 04008,Fornecedor_056,48,295.65,404.8,774.28,1004.64,1049.82,159,59,0.908,0.193,2027-01-10
PRODUTOS_UTILIDADES-04009,utilidades,Produto Utilidades 04009,Fornecedor_055,96,1016.29,1388.77,2897.4,1440.38,1642.65,429,42,0.976,0.349,2026-10-20
PRODUTOS_UTILIDADES-04010,utilidades,Produto Utilidades 04010,Fornecedor_116,48,81.57,93.92,167.31,726.61,790.36,55,86,0.985,0.253,2026-06-16
PRODUTOS_UTILIDADES-04011,utilidades,Produto Utilidades 04011,Fornecedor_083,480,93.99,136.28,220.13,452.04,481.13,519,56,0.966,0.205,2026-06-08
PRODUTOS_UTILIDADES-04012,utilidades,Produto Utilidades 04012,Fornecedor_246,48,34.16,50.15,116.68,988.54,1024.27,61,36,0.901,0.282,2027-04-11
PRODUTOS_UTILIDADES-04013,utilidades,Produto Utilidades 04013,Fornecedor_042,96,212.67,283.5,533.26,891.86,1015.85,303,30,0.984,0.147,2026-10-29
PRODUTOS_UTILIDADES-04014,utilidades,Produto Utilidades 04014,Fornecedor_189,6,497.23,601.34,1203.98,594.15,640.17,78,26,0.988,0.234,2026-07-17
PRODUTOS_UTILIDADES-04015,utilidades,Produto Utilidades 04015,Fornecedor_089,12,1083.19,1319.1,2566.03,1202.72,1321.36,334,17,0.972,0.246,2027-04-18
PRODUTOS_UTILIDADES-04016,utilidades,Produto Utilidades 04016,Fornecedor_208,48,630.61,899.83,1644.78,1102.34,1072.41,545,45,0.924,0.317,2026-12-20
PRODUTOS_UTILIDADES-04017,utilidades,Produto Utilidades 04017,Fornecedor_089,120,892.15,1417.79,2626.66,1467.11,1644.07,633,72,0.973,0.094,2026-12-06
PRODUTOS_UTILIDADES-04018,utilidades,Produto Utilidades 04018,Fornecedor_090,120,350.79,498.52,871.42,321.49,290.62,177,83,0.977,0.345,2027-03-10
PRODUTOS_UTILIDADES-04019,utilidades,Produto Utilidades 04019,Fornecedor_003,12,1167.94,1723.67,4004.94,234.62,246.27,645,39,0.985,0.17,2026-06-16
