produto_id,categoria,descricao,fornecedor,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,custo_negociado_estimado,estoque_atual,prazo_reposicao_dias,nivel_servico_alvo,margem_alvo,proxima_revisao_contrato
PRODUTOS_LIMPEZA-03985,limpeza,Produto Limpeza 03985,Fornecedor_248,720,1109.83,1733.25,3058.85,992.03,1089.9,1307,22,0.93,0.372,2026-08-31
PRODUTOS_LIMPEZA-03986,limpeza,Produto Limpeza 03986,Fornecedor_139,6,201.9,311.74,724.23,288.43,339.66,32,5,0.93,0.289,2027-03-17
PRODUTOS_LIMPEZA-03987,limpeza,Produto Limpeza 03987,Fornecedor_202,48,434.53,644.08,1414.7,905.33,830.68,368,10,0.944,0.336,2027-02-14
PRODUTOS_LIMPEZA-03988,limpeza,Produto Limpeza 03988,Fornecedor_215,96,807.52,1236.65,2894.56,514.78,505.9,86,8,0.953,0.152,2026-05-29
PRODUTOS_LIMPEZA-03989,limpeza,Produto Limpeza 03989,Fornecedor_108,120,549.42,844.2,1841.79,1429.06,1384.11,392,18,0.916,0.152,2026-06-14
PRODUTOS_LIMPEZA-03990,limpeza,Produto Limpeza 03990,Fornecedor_248,480,98.19,154.9,292.61,978.33,1132.63,51,30,0.975,0.21,2026-05-30
PRODUTOS_LIMPEZA-03991,limpeza,Produto Limpeza 03991,Fornecedor_152,240,1041.43,1394.94,3267.26,992.62,1006.32,641,87,0.975,0.117,2026-11-05
PRODUTOS_LIMPEZA-03992,limpeza,Produto Limpeza 03992,Fornecedor_030,12,78.61,112.74,183.46,1229.97,1385.81,1,60,0.96,0.199,2027-02-14
PRODUTOS_LIMPEZA-03993,limpeza,Produto Limpeza 03993,Fornecedor_162,120,533.06,633.03,1293.27,459.81,458.07,418,55,0.924,0.329,2026-07-09
PRODUTOS_LIMPEZA-03994,limpeza,Produto Limpeza 03994,Fornecedor_234,240,711.04,837.67,1601.65,726.4,848.99,108,82,0.912,0.301,2027-01-05
PRODUTOS_LIMPEZA-03995,limpeza,Produto Limpeza 03995,Fornecedor_055,96,546.56,848.24,1906.06,1078.79,962.95,465,50,0.929,0.149,2027-01-12
PRODUTOS_LIMPEZA-03996,limpeza,Produto Limpeza 03996,Fornecedor_002,12,100.8,122.13,272.21,725.58,796.25,93,63,0.942,0.307,2027-03-20
PRODUTOS_LIMPEZA-03997,limpeza,Produto Limpeza 03997,Fornecedor_225,48,434.21,717.08,1607.67,997.48,1039.99,220,44,0.986,0.129,2026-12-25
PRODUTOS_LIMPEZA-03998,limpeza,Produto Limpeza 03998,Fornecedor_167,6,570.23,819.66,1393.67,401.39,433.22,606,34,0.925,0.33,2026-11-03
PRODUTOS_LIMPEZA-03999,limpeza,Produto Limpeza 03999,Fornecedor_030,48,846.94,1351.7,2550.66,1418.84,1506.39,516,11,0.933,0.122,2026-12-16
PRODUTOS_LIMPEZA-04000,limpeza,Produto Limpeza 04000,Fornecedor_141,720,849.89,1072.97,2505.15,827.68,792.78,921,32,0.902,0.267,2027-02-02
PRODUTOS_LIMPEZA-04001,limpeza,Produto Limpeza 04001,Fornecedor_004,240,942.1,1326.14,2404.03,1074.62,1209.12,795,10,0.959,0.165,2026-06-11
PRODUTOS_LIMPEZA-04002,limpeza,Produto Limpeza 04002,Fornecedor_227,48,1127.59,1911.11,4151.98,1253.42,1352.35,1055,18,0.933,0.397,2026-10-05
PRODUTOS_LIMPEZA-04003,limpeza,Produto Limpeza 04003,Fornecedor_045,720,453.12,543.82,1192.24,415.44,439.96,889,83,0.9,0.41,2027-04-12
PRODUTOS_LIMPEZA-04004,limpeza,Produto Limpeza 04004,Fornecedor_068,720,244.15,307.53,719.95,979.69,910.76,527,55,0.96,0.27,2026-06-23
PRODUTOS_LIMPEZA-04005,limpeza,Produto Limpeza 04005,Fornecedor_246,24,558.15,731.17,1242.01,251.72,282.62,198,68,0.955,0.146,2026-05-08
PRODUTOS_LIMPEZA-04006,limpeza,Produto Limpeza 04006,Fornecedor_015,24,1105.9,1467.85,3176.27,124.73,113.69,4,90,0.95,0.089,2027-03-07
PRODUTOS_LIMPEZA-04007,limpeza,Produto Limpeza 04007,Fornecedor_086,12,893.01,1257.81,2365.59,1142.16,1150.07,52,47,0.94,0.395,2027-02-22
PRODUTOS_LIMPEZA-04008,limpeza,Produto Limpeza 04008,Fornecedor_010,12,213.35,251.16,427.15,598.4,665.27,169,16,0.902,0.116,2026-06-22
PRODUTOS_LIMPEZA-04009,limpeza,Produto Limpeza 04009,Fornecedor_191,480,413.63,595.19,1259.37,405.29,455.09,292,42,0.98,0.206,2026-05-05
PRODUTOS_LIMPEZA-04010,limpeza,Produto Limpeza 04010,Fornecedor_007,96,496.07,681.72,1452.61,434.18,479.95,435,18,0.928,0.279,2026-09-22
PRODUTOS_LIMPEZA-04011,limpeza,Produto Limpeza 04011,Fornecedor_013,120,581.79,920.2,1522.02,600.37,579.42,114,86,0.962,0.296,2026-05-02
PRODUTOS_LIMPEZA-04012,limpeza,Produto Limpeza 04012,Fornecedor_026,12,837.57,993.59,1604.19,1488.88,1714.6,716,77,0.979,0.332,2026-07-22
PRODUTOS_LIMPEZA-04013,limpeza,Produto Limpeza 04013,Fornecedor_189,6,89.45,134.43,242.31,1094.34,1277.42,8,40,0.976,0.403,2027-03-29
PRODUTOS_LIMPEZA-04014,limpeza,Produto Limpeza 04014,Fornecedor_207,48,538.3,887.28,1716.26,1479.09,1485.53,127,5,0.963,0.154,2026-07-30
PRODUTOS_LIMPEZA-04015,limpeza,Produto Limpeza 04015,Fornecedor_094,96,717.8,969.52,2114.46,1211.83,1338.43,320,30,0.953,0.261,2026-12-08
PRODUTOS_LIMPEZA-04016,limpeza,Produto Limpeza 04016,Fornecedor_248,96,1006.92,1261.24,2157.42,262.67,275.59,235,27,0.959,0.258,2026-08-20
PRODUTOS_LIMPEZA-04017,limpeza,Produto Limpeza 04017,Fornecedor_234,96,980.49,1564.4,3009.23,1261.77,1311.71,300,29,0.977,0.257,2026-06-04
PRODUTOS_LIMPEZA-04018,limpeza,Produto Limpeza 04018,Fornecedor_230,48,31.7,50.61,119.64,863.84,1016.27,8,16,0.913,0.088,2026-08-26
PRODUTOS_LIMPEZA-04019,limpeza,Produto Limpeza 04019,Fornecedor_176,720,1170.06,1735.45,3468.49,1432.16,1330.13,345,25,0.97,0.28,2026-06-21
PRODUTOS_LIMPEZA-04020,limpeza,Produto Limpeza 04020,Fornecedor_003,6,447.53,590.3,1133.01,489.13,448.23,462,21,0.987,0.143,2026-06-25
PRODUTOS_LIMPEZA-04021,limpeza,Produto Limpeza 04021,Fornecedor_028,120,566.95,792.49,1373.72,316.64,346.34,260,50,0.981,0.275,2027-04-04
PRODUTOS_LIMPEZA-04022,limpeza,Produto Limpeza 04022,Fornecedor_065,24,624.61,886.33,1895.44,206.14,205.42,19,68,0.951,0.312,2027-03-05
PRODUTOS_LIMPEZA-04023,limpeza,Produto Limpeza 04023,Fornecedor_174,24,891.24,1387.38,2707.45,1373.89,1577.41,551,48,0.982,0.118,2026-10-24
PRODUTOS_LIMPEZA-04024,limpeza,Produto Limpeza 04024,Fornecedor_044,12,99.25,163.81,345.19,387.33,351.81,87,89,0.983,0.093,2026-10-19
PRODUTOS_LIMPEZA-04025,limpeza,Produto Limpeza 04025,Fornecedor_152,120,746.87,1123.02,2247.06,7.29,6.59,33,73,0.923,0.251,2026-10-05
PRODUTOS_LIMPEZA-04026,limpeza,Produto Limpeza 04026,Fornecedor_017,240,202.63,304.17,609.28,357.39,370.75,243,69,0.951,0.32,2026-06-04
PRODUTOS_LIMPEZA-04027,limpeza,Produto Limpeza 04027,Fornecedor_025,6,380.88,556.87,1333.36,712.24,722.07,356,18,0.912,0.301,2027-03-08
PRODUTOS_LIMPEZA-04028,limpeza,Produto Limpeza 04028,Fornecedor_192,96,106.52,177.72,325.1,1071.29,1220.78,140,16,0.948,0.09,2027-02-19
PRODUTOS_LIMPEZA-04029,limpeza,Produto Limpeza 04029,Fornecedor_166,96,260.98,437.33,713.46,80.45,80.21,314,21,0.939,0.179,2026-11-25
PRODUTOS_LIMPEZA-04030,limpeza,Produto Limpeza 04030,Fornecedor_193,720,119.72,185.58,361.4,719.58,746.29,802,81,0.911,0.316,2026-07-13
PRODUTOS_LIMPEZA-04031,limpeza,Produto Limpeza 04031,Fornecedor_054,6,271.58,419.81,876.63,1028.65,1170.88,109,6,0.924,0.362,2026-06-03
PRODUTOS_LIMPEZA-04032,limpeza,Produto Limpeza 04032,Fornecedor_138,12,239.74,354.57,777.28,818.89,924.89,226,57,0.957,0.105,2026-09-06
PRODUTOS_LIMPEZA-04033,limpeza,Produto Limpeza 04033,Fornecedor_063,12,185.29,246.39,417.89,1271.32,1456.02,185,35,0.912,0.099,2026-07-30
PRODUTOS_LIMPEZA-04034,limpeza,Produto Limpeza 04034,Fornecedor_162,24,268.52,379.72,835.54,1138.53,1283.45,124,9,0.911,0.313,2026-11-30
PRODUTOS_LIMPEZA-04035,limpeza,Produto Limpeza 04035,Fornecedor_178,96,773.19,1026.08,2150.53,196.96,187.37,872,24,0.981,0.324,2026-05-02
PRODUTOS_LIMPEZA-04036,limpeza,Produto Limpeza 04036,Fornecedor_103,240,976.92,1162.44,2390.75,45.12,44.41,764,27,0.903,0.305,2026-08-03
PRODUTOS_LIMPEZA-04037,limpeza,Produto Limpeza 04037,Fornecedor_067,6,1138.22,1432.46,2303.6,288.33,294.1,246,16,0.977,0.194,2026-10-30
PRODUTOS_LIMPEZA-04038,limpeza,Produto Limpeza 04038,Fornecedor_110,24,496.88,623.27,1250.29,1383.83,1263.18,65,90,0.912,0.241,2026-06-29
PRODUTOS_LIMPEZA-04039,limpeza,Produto Limpeza 04039,Fornecedor_139,720,350.91,494.0,1103.31,512.59,556.23,1096,15,0.963,0.313,2027-02-07
PRODUTOS_LIMPEZA-04040,limpeza,Produto Limpeza 04040,Fornecedor_235,240,685.38,1019.07,2347.38,900.34,819.32,984,43,0.953,0.081,2026-12-13
PRODUTOS_LIMPEZA-04041,limpeza,Produto Limpeza 04041,Fornecedor_215,48,403.32,556.64,1014.57,698.84,769.22,252,9,0.904,0.149,2026-08-10
PRODUTOS_LIMPEZA-04042,limpeza,Produto Limpeza 04042,Fornecedor_227,120,1138.12,1792.08,3465.9,1100.07,1137.06,111,54,0.987,0.341,2026-06-27
PRODUTOS_LIMPEZA-04043,limpeza,Produto Limpeza 04043,Fornecedor_246,480,374.29,515.6,963.38,986.05,905.26,864,6,0.945,0.375,2027-02-24
PRODUTOS_LIMPEZA-04044,limpeza,Produto Limpeza 04044,Fornecedor_171,720,1166.26,1594.7,2911.46,724.97,669.95,1324,57,0.922,0.135,2027-02-20
PRODUTOS_LIMPEZA-04045,limpeza,Produto Limpeza 04045,Fornecedor_015,6,840.57,1326.16,2205.15,1120.85,1142.54,684,32,0.945,0.143,2026-08-18
PRODUTOS_LIMPEZA-04046,limpeza,Produto Limpeza 04046,Fornecedor_223,48,196.52,319.19,572.22,1029.04,1058.12,123,33,0.973,0.098,2026-07-28
PRODUTOS_LIMPEZA-04047,limpeza,Produto Limpeza 04047,Fornecedor_123,24,401.13,657.98,1345.22,1069.51,1212.19,380,87,0.936,0.275,2026-12-18
PRODUTOS_LIMPEZA-04048,limpeza,Produto Limpeza 04048,Fornecedor_087,48,1184.09,1965.01,4452.04,830.3,966.38,738,45,0.959,0.097,2027-04-26
PRODUTOS_LIMPEZA-04049,limpeza,Produto Limpeza 04049,Fornecedor_155,12,1010.92,1708.32,3207.64,504.44,457.4,1027,59,0.902,0.18,2026-11-04
PRODUTOS_LIMPEZA-04050,limpeza,Produto Limpeza 04050,Fornecedor_223,24,1166.6,1389.73,2455.27,516.57,594.71,1115,73,0.939,0.083,2027-02-01
PRODUTOS_LIMPEZA-04051,limpeza,Produto Limpeza 04051,Fornecedor_026,240,320.56,513.17,892.39,246.02,222.29,411,78,0.963,0.245,2027-01-03
PRODUTOS_LIMPEZA-04052,limpeza,Produto Limpeza 04052,Fornecedor_077,96,112.17,180.17,354.24,59.83,63.16,117,70,0.97,0.339,2026-05-20
PRODUTOS_LIMPEZA-04053,limpeza,Produto Limpeza 04053,Fornecedor_044,720,406.81,482.79,929.73,231.47,267.92,409,81,0.957,0.154,2027-01-11
PRODUTOS_LIMPEZA-04054,limpeza,Produto Limpeza 04054,Fornecedor_083,240,600.61,851.11,1993.73,465.78,517.07,138,13,0.977,0.254,2026-12-30
PRODUTOS_LIMPEZA-04055,limpeza,Produto Limpeza 04055,Fornecedor_228,720,920.44,1099.19,2106.8,479.06,501.19,418,78,0.908,0.265,2026-07-11
PRODUTOS_LIMPEZA-04056,limpeza,Produto Limpeza 04056,Fornecedor_067,6,1194.59,1696.68,3595.29,1267.19,1308.7,926,51,0.945,0.411,2026-10-15
PRODUTOS_LIMPEZA-04057,limpeza,Produto Limpeza 04057,Fornecedor_075,480,29.08,40.18,76.87,159.79,161.52,38,19,0.961,0.34,2026-11-26
PRODUTOS_LIMPEZA-04058,limpeza,Produto Limpeza 04058,Fornecedor_085,12,899.71,1343.16,2842.74,853.02,895.25,546,63,0.943,0.417,2027-03-28
PRODUTOS_LIMPEZA-04059,limpeza,Produto Limpeza 04059,Fornecedor_221,720,1070.52,1353.15,2758.16,976.7,1075.8,830,77,0.958,0.274,2026-05-03
PRODUTOS_LIMPEZA-04060,limpeza,Produto Limpeza 04060,Fornecedor_108,6,381.81,510.11,1004.51,256.17,250.31,219,18,0.936,0.211,2026-08-20
PRODUTOS_LIMPEZA-04061,limpeza,Produto Limpeza 04061,Fornecedor_032,96,106.99,170.6,396.61,72.19,70.2,98,68,0.951,0.211,2026-09-16
PRODUTOS_LIMPEZA-04062,limpeza,Produto Limpeza 04062,Fornecedor_073,240,603.69,728.3,1554.26,1497.3,1674.48,353,43,0.977,0.102,2026-07-18
PRODUTOS_LIMPEZA-04063,limpeza,Produto Limpeza 04063,Fornecedor_015,24,100.77,158.77,263.29,867.05,938.03,5,73,0.918,0.323,2026-05-18
PRODUTOS_LIMPEZA-04064,limpeza,Produto Limpeza 04064,Fornecedor_096,12,573.75,966.48,1547.55,296.84,266.5,559,88,0.961,0.114,2026-11-02
PRODUTOS_LIMPEZA-04065,limpeza,Produto Limpeza 04065,Fornecedor_041,480,1075.75,1290.2,3082.26,318.9,356.68,186,63,0.978,0.39,2026-11-25
PRODUTOS_LIMPEZA-04066,limpeza,Produto Limpeza 04066,Fornecedor_054,720,1029.75,1351.28,2681.82,1352.09,1578.79,1468,57,0.932,0.418,2026-11-19
PRODUTOS_LIMPEZA-04067,limpeza,Produto Limpeza 04067,Fornecedor_194,48,814.47,1185.39,2348.05,537.88,588.2,650,90,0.924,0.382,2026-08-09
PRODUTOS_LIMPEZA-04068,limpeza,Produto Limpeza 04068,Fornecedor_241,480,42.66,58.5,122.54,451.23,510.66,393,43,0.958,0.087,2026-12-15
PRODUTOS_LIMPEZA-04069,limpeza,Produto Limpeza 04069,Fornecedor_038,6,953.41,1137.23,2092.96,17.55,17.06,657,9,0.909,0.232,2026-09-12
PRODUTOS_LIMPEZA-04070,limpeza,Produto Limpeza 04070,Fornecedor_244,240,459.04,742.9,1438.22,278.95,263.34,275,69,0.958,0.081,2027-01-24
PRODUTOS_LIMPEZA-04071,limpeza,Produto Limpeza 04071,Fornecedor_109,24,317.16,496.43,957.07,341.88,360.07,345,73,0.974,0.222,2027-01-16
PRODUTOS_LIMPEZA-04072,limpeza,Produto Limpeza 04072,Fornecedor_188,96,1088.99,1810.79,4266.1,697.17,655.0,753,77,0.911,0.21,2026-05-23
PRODUTOS_LIMPEZA-04073,limpeza,Produto Limpeza 04073,Fornecedor_136,48,1145.45,1698.87,3387.87,237.29,249.21,722,9,0.959,0.278,2026-07-28
PRODUTOS_LIMPEZA-04074,limpeza,Produto Limpeza 04074,Fornecedor_178,6,716.01,1031.95,2357.05,1062.83,948.87,634,27,0.974,0.083,2027-02-14
PRODUTOS_LIMPEZA-04075,limpeza,Produto Limpeza 04075,Fornecedor_045,120,845.91,1239.15,2063.59,264.62,240.11,457,36,0.967,0.181,2026-10-26
PRODUTOS_LIMPEZA-04076,limpeza,Produto Limpeza 04076,Fornecedor_012,120,886.01,1155.78,2550.61,227.5,239.25,890,76,0.983,0.293,2027-01-01
PRODUTOS_LIMPEZA-04077,limpeza,Produto Limpeza 04077,Fornecedor_200,96,562.85,753.67,1515.04,362.4,337.02,386,70,0.976,0.104,2026-06-18
PRODUTOS_LIMPEZA-04078,limpeza,Produto Limpeza 04078,Fornecedor_119,120,813.95,1098.7,1871.02,869.61,777.88,307,77,0.912,0.344,2026-06-28
PRODUTOS_LIMPEZA-04079,limpeza,Produto Limpeza 04079,Fornecedor_118,6,103.3,169.62,286.13,1481.19,1415.99,36,60,0.947,0.146,2026-08-19
PRODUTOS_LIMPEZA-04080,limpeza,Produto Limpeza 04080,Fornecedor_213,720,1018.01,1398.43,2530.9,1169.87,1198.69,1286,86,0.921,0.228,2026-07-30
PRODUTOS_LIMPEZA-04081,limpeza,Produto Limpeza 04081,Fornecedor_214,12,1151.2,1870.97,3667.63,278.34,283.72,1017,89,0.975,0.412,2027-03-08
PRODUTOS_LIMPEZA-04082,limpeza,Produto Limpeza 04082,Fornecedor_213,48,615.7,929.2,1780.74,1367.22,1427.02,20,64,0.911,0.24,2027-01-04
PRODUTOS_LIMPEZA-04083,limpeza,Produto Limpeza 04083,Fornecedor_034,24,423.2,504.68,1042.07,747.74,696.69,395,45,0.959,0.313,2026-08-17
PRODUTOS_LIMPEZA-04084,limpeza,Produto Limpeza 04084,Fornecedor_230,6,1166.07,1830.01,3953.58,544.28,638.36,159,77,0.918,0.174,2026-12-10
PRODUTOS_LIMPEZA-04085,limpeza,Produto Limpeza 04085,Fornecedor_021,120,1146.02,1710.6,3228.2,749.01,793.44,533,41,0.951,0.158,2026-08-20
PRODUTOS_LIMPEZA-04086,limpeza,Produto Limpeza 04086,Fornecedor_084,24,51.57,65.48,123.21,145.4,140.41,56,17,0.954,0.222,2026-09-25
PRODUTOS_LIMPEZA-04087,limpeza,Produto Limpeza 04087,Fornecedor_101,48,231.32,343.02,598.38,250.28,230.49,240,78,0.938,0.374,2026-07-21
PRODUTOS_LIMPEZA-04088,limpeza,Produto Limpeza 04088,Fornecedor_131,96,52.84,64.1,128.0,1434.23,1473.66,31,44,0.901,0.311,2027-04-17
PRODUTOS_LIMPEZA-04089,limpeza,Produto Limpeza 04089,Fornecedor_050,720,909.57,1162.35,2670.56,664.02,647.45,687,26,0.968,0.081,2027-01-07
PRODUTOS_LIMPEZA-04090,limpeza,Produto Limpeza 04090,Fornecedor_136,12,767.69,930.72,2222.28,1400.34,1555.69,691,55,0.931,0.303,2027-03-05
PRODUTOS_LIMPEZA-04091,limpeza,Produto Limpeza 04091,Fornecedor_003,24,960.68,1106.76,2577.96,1275.38,1230.83,2,33,0.976,0.361,2026-08-02
PRODUTOS_LIMPEZA-04092,limpeza,Produto Limpeza 04092,Fornecedor_111,12,20.8,27.53,48.69,1000.74,971.19,22,14,0.907,0.1,2026-07-12
PRODUTOS_LIMPEZA-04093,limpeza,Produto Limpeza 04093,Fornecedor_006,6,684.5,918.11,2086.76,1070.84,1010.48,29,40,0.915,0.319,2026-12-10
PRODUTOS_LIMPEZA-04094,limpeza,Produto Limpeza 04094,Fornecedor_153,480,145.08,170.09,343.13,1340.45,1319.21,35,52,0.926,0.339,2027-04-26
PRODUTOS_LIMPEZA-04095,limpeza,Produto Limpeza 04095,Fornecedor_171,480,501.11,684.16,1255.58,940.02,1078.49,508,56,0.95,0.325,2027-01-28
PRODUTOS_LIMPEZA-04096,limpeza,Produto Limpeza 04096,Fornecedor_061,48,704.87,1071.73,2555.64,873.57,944.17,573,45,0.916,0.25,2026-09-07
PRODUTOS_LIMPEZA-04097,limpeza,Produto Limpeza 04097,Fornecedor_023,120,484.33,654.46,1557.97,1264.62,1392.76,144,54,0.915,0.098,2027-02-18
PRODUTOS_LIMPEZA-04098,limpeza,Produto Limpeza 04098,Fornecedor_003,480,642.49,919.98,1719.96,1207.94,1075.89,1159,23,0.964,0.308,2026-07-06
PRODUTOS_LIMPEZA-04099,limpeza,Produto Limpeza 04099,Fornecedor_142,720,620.45,823.97,1814.55,850.12,907.32,1326,44,0.968,0.091,2027-04-05
PRODUTOS_LIMPEZA-04100,limpeza,Produto Limpeza 04100,Fornecedor_135,6,771.54,1002.94,1918.5,300.7,303.15,757,76,0.907,0.109,2027-01-16
PRODUTOS_LIMPEZA-04101,limpeza,Produto Limpeza 04101,Fornecedor_094,480,137.87,189.81,376.22,259.72,279.64,236,36,0.945,0.248,2026-08-28
PRODUTOS_LIMPEZA-04102,limpeza,Produto Limpeza 04102,Fornecedor_085,24,56.89,90.15,188.95,1125.33,1048.95,6,18,0.953,0.213,2026-07-08
PRODUTOS_LIMPEZA-04103,limpeza,Produto Limpeza 04103,Fornecedor_184,96,596.65,914.4,1607.84,201.47,222.23,643,23,0.916,0.273,2027-04-02
PRODUTOS_LIMPEZA-04104,limpeza,Produto Limpeza 04104,Fornecedor_024,96,974.85,1330.37,2746.54,258.41,270.96,218,77,0.948,0.253,2027-02-19
PRODUTOS_LIMPEZA-04105,limpeza,Produto Limpeza 04105,Fornecedor_096,96,898.15,1387.12,3129.37,975.33,1138.48,426,36,0.97,0.096,2026-12-24
PRODUTOS_LIMPEZA-04106,limpeza,Produto Limpeza 04106,Fornecedor_168,6,210.48,325.23,602.21,149.51,136.8,214,28,0.92,0.086,2027-01-01
PRODUTOS_LIMPEZA-04107,limpeza,Produto Limpeza 04107,Fornecedor_093,480,949.89,1220.16,2229.21,1344.28,1300.97,727,40,0.942,0.292,2027-03-02
PRODUTOS_LIMPEZA-04108,limpeza,Produto Limpeza 04108,Fornecedor_227,24,49.37,57.52,125.34,471.95,452.87,17,83,0.976,0.14,2027-02-18
PRODUTOS_LIMPEZA-04109,limpeza,Produto Limpeza 04109,Fornecedor_092,720,468.67,624.66,1351.45,1056.36,1065.27,78,51,0.921,0.36,2026-10-05
PRODUTOS_LIMPEZA-04110,limpeza,Produto Limpeza 04110,Fornecedor_111,12,1189.47,1997.89,4515.54,1467.86,1613.13,474,8,0.965,0.129,2027-03-21
PRODUTOS_LIMPEZA-04111,limpeza,Produto Limpeza 04111,Fornecedor_123,240,193.74,268.65,610.28,3.84,3.95,418,86,0.906,0.151,2027-04-03
PRODUTOS_LIMPEZA-04112,limpeza,Produto Limpeza 04112,Fornecedor_078,720,19.24,25.49,42.55,305.31,343.79,529,54,0.936,0.272,2026-09-11
PRODUTOS_LIMPEZA-04113,limpeza,Produto Limpeza 04113,Fornecedor_091,480,1151.07,1626.36,3138.27,1168.39,1212.25,421,68,0.961,0.418,2026-10-09
PRODUTOS_LIMPEZA-04114,limpeza,Produto Limpeza 04114,Fornecedor_077,48,379.95,463.63,814.42,81.21,85.93,163,30,0.914,0.209,2026-07-25
PRODUTOS_LIMPEZA-04115,limpeza,Produto Limpeza 04115,Fornecedor_148,48,439.41,610.43,1426.66,41.06,44.04,327,90,0.933,0.388,2027-02-19
PRODUTOS_LIMPEZA-04116,limpeza,Produto Limpeza 04116,Fornecedor_212,720,132.33,212.77,476.6,108.58,115.71,108,50,0.978,0.132,2026-10-07
PRODUTOS_LIMPEZA-04117,limpeza,Produto Limpeza 04117,Fornecedor_055,24,187.27,221.51,423.83,195.09,220.21,104,12,0.988,0.162,2027-01-27
PRODUTOS_LIMPEZA-04118,limpeza,Produto Limpeza 04118,Fornecedor_132,12,1189.29,1928.54,3645.93,545.69,624.13,655,68,0.908,0.137,2027-03-12
PRODUTOS_LIMPEZA-04119,limpeza,Produto Limpeza 04119,Fornecedor_203,720,468.48,578.3,1115.41,529.79,593.32,212,90,0.925,0.363,2027-01-26
PRODUTOS_LIMPEZA-04120,limpeza,Produto Limpeza 04120,Fornecedor_171,96,284.45,439.37,788.21,869.27,1005.92,178,44,0.906,0.392,2026-08-12
PRODUTOS_LIMPEZA-04121,limpeza,Produto Limpeza 04121,Fornecedor_112,12,858.8,1406.42,3144.53,259.56,263.14,421,42,0.91,0.334,2026-11-27
PRODUTOS_LIMPEZA-04122,limpeza,Produto Limpeza 04122,Fornecedor_082,48,880.62,1440.64,2784.89,126.65,131.15,749,56,0.94,0.221,2027-01-05
PRODUTOS_LIMPEZA-04123,limpeza,Produto Limpeza 04123,Fornecedor_164,48,957.0,1458.42,3271.17,1161.67,1144.55,672,6,0.956,0.364,2026-07-28
PRODUTOS_LIMPEZA-04124,limpeza,Produto Limpeza 04124,Fornecedor_181,720,601.11,954.07,1859.11,358.48,332.72,399,5,0.922,0.324,2027-03-12
PRODUTOS_LIMPEZA-04125,limpeza,Produto Limpeza 04125,Fornecedor_175,480,397.36,609.97,1400.8,1093.22,1123.95,736,87,0.965,0.35,2027-01-29
PRODUTOS_LIMPEZA-04126,limpeza,Produto Limpeza 04126,Fornecedor_115,24,345.62,559.47,1161.53,1043.93,985.6,291,67,0.957,0.274,2026-08-02
PRODUTOS_LIMPEZA-04127,limpeza,Produto Limpeza 04127,Fornecedor_234,240,906.86,1440.91,2442.88,1103.57,1190.36,1106,41,0.947,0.337,2026-10-03
PRODUTOS_LIMPEZA-04128,limpeza,Produto Limpeza 04128,Fornecedor_117,720,452.69,526.95,980.83,834.72,808.72,1167,43,0.935,0.329,2027-04-09
PRODUTOS_LIMPEZA-04129,limpeza,Produto Limpeza 04129,Fornecedor_075,96,516.12,627.08,1301.27,240.23,283.01,167,78,0.924,0.361,2026-10-10
PRODUTOS_LIMPEZA-04130,limpeza,Produto Limpeza 04130,Fornecedor_210,24,848.22,1380.63,2369.02,887.14,1036.72,885,47,0.94,0.089,2027-01-22
PRODUTOS_LIMPEZA-04131,limpeza,Produto Limpeza 04131,Fornecedor_008,6,219.93,259.06,487.55,1050.35,1172.37,119,21,0.97,0.202,2026-06-14
PRODUTOS_LIMPEZA-04132,limpeza,Produto Limpeza 04132,Fornecedor_240,24,898.19,1483.89,3432.46,395.83,398.61,483,59,0.915,0.284,2027-01-30
PRODUTOS_LIMPEZA-04133,limpeza,Produto Limpeza 04133,Fornecedor_241,720,563.26,895.54,2003.87,776.63,887.23,1296,60,0.924,0.414,2026-05-12
PRODUTOS_LIMPEZA-04134,limpeza,Produto Limpeza 04134,Fornecedor_227,24,68.27,87.27,139.94,659.82,776.73,10,26,0.983,0.3,2026-12-21
PRODUTOS_LIMPEZA-04135,limpeza,Produto Limpeza 04135,Fornecedor_151,48,615.04,904.08,2118.28,187.29,200.78,517,43,0.952,0.208,2026-10-30
PRODUTOS_LIMPEZA-04136,limpeza,Produto Limpeza 04136,Fornecedor_114,96,414.04,653.13,1268.46,534.95,554.87,488,60,0.982,0.237,2026-10-30
PRODUTOS_LIMPEZA-04137,limpeza,Produto Limpeza 04137,Fornecedor_100,120,880.68,1466.65,3148.11,188.24,214.78,70,55,0.917,0.082,2026-11-29
PRODUTOS_LIMPEZA-04138,limpeza,Produto Limpeza 04138,Fornecedor_129,6,268.2,349.13,644.39,90.59,91.7,66,67,0.982,0.375,2026-05-21
PRODUTOS_LIMPEZA-04139,limpeza,Produto Limpeza 04139,Fornecedor_044,12,442.67,563.67,1184.73,524.44,492.2,152,87,0.918,0.256,2027-01-21
PRODUTOS_LIMPEZA-04140,limpeza,Produto Limpeza 04140,Fornecedor_021,720,466.59,782.03,1831.67,1272.86,1157.7,1167,54,0.965,0.093,2027-04-09
PRODUTOS_LIMPEZA-04141,limpeza,Produto Limpeza 04141,Fornecedor_027,24,532.23,885.98,1428.39,853.82,905.68,98,25,0.931,0.103,2026-10-12
