produto_id,categoria,descricao,fornecedor,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,custo_negociado_estimado,estoque_atual,prazo_reposicao_dias,nivel_servico_alvo,margem_alvo,proxima_revisao_contrato
PRODUTOS_ALIMENTOS-04410,alimentos,Produto Alimentos 04410,Fornecedor_234,48,586.51,873.64,2056.68,983.36,988.74,297,70,0.985,0.292,2026-06-05
PRODUTOS_ALIMENTOS-04411,alimentos,Produto Alimentos 04411,Fornecedor_190,120,143.6,168.81,317.09,1269.19,1215.91,94,16,0.958,0.113,2027-04-15
PRODUTOS_ALIMENTOS-04412,alimentos,Produto Alimentos 04412,Fornecedor_250,96,391.77,625.45,1128.35,142.35,127.64,218,86,0.971,0.238,2027-04-26
PRODUTOS_ALIMENTOS-04413,alimentos,Produto Alimentos 04413,Fornecedor_166,720,636.74,1025.64,1662.97,1207.38,1158.94,756,50,0.985,0.415,2026-08-23
PRODUTOS_ALIMENTOS-04414,alimentos,Produto Alimentos 04414,Fornecedor_188,480,521.18,691.29,1456.48,673.88,749.36,989,38,0.926,0.125,2026-07-22
PRODUTOS_ALIMENTOS-04415,alimentos,Produto Alimentos 04415,Fornecedor_132,240,763.98,1150.84,1894.59,1153.56,1128.11,343,66,0.923,0.191,2027-01-09
PRODUTOS_ALIMENTOS-04416,alimentos,Produto Alimentos 04416,Fornecedor_233,720,1065.15,1534.24,2530.56,1039.94,1203.57,1765,87,0.972,0.377,2026-08-01
PRODUTOS_ALIMENTOS-04417,alimentos,Produto Alimentos 04417,Fornecedor_200,720,919.11,1174.54,2592.8,162.72,169.83,827,61,0.983,0.258,2027-03-01
PRODUTOS_ALIMENTOS-04418,alimentos,Produto Alimentos 04418,Fornecedor_166,24,324.92,393.02,894.86,1343.1,1547.08,145,57,0.964,0.244,2027-02-13
PRODUTOS_ALIMENTOS-04419,alimentos,Produto Alimentos 04419,Fornecedor_160,6,746.04,921.26,1721.8,326.5,375.78,8,23,0.987,0.328,2026-11-05
PRODUTOS_ALIMENTOS-04420,alimentos,Produto Alimentos 04420,Fornecedor_053,480,1044.13,1568.64,2748.93,112.92,125.6,718,62,0.973,0.099,2026-05-22
PRODUTOS_ALIMENTOS-04421,alimentos,Produto Alimentos 04421,Fornecedor_248,96,681.82,876.22,1455.44,1026.8,919.84,319,57,0.91,0.173,2027-01-02
PRODUTOS_ALIMENTOS-04422,alimentos,Produto Alimentos 04422,Fornecedor_244,48,201.89,294.85,700.53,435.24,470.39,218,68,0.901,0.192,2027-02-15
PRODUTOS_ALIMENTOS-04423,alimentos,Produto Alimentos 04423,Fornecedor_117,96,940.07,1195.94,2591.98,1158.6,1274.11,81,14,0.907,0.406,2026-08-06
PRODUTOS_ALIMENTOS-04424,alimentos,Produto Alimentos 04424,Fornecedor_118,12,1063.31,1661.67,3921.02,728.1,778.73,1083,38,0.953,0.22,2027-02-07
PRODUTOS_ALIMENTOS-04425,alimentos,Produto Alimentos 04425,Fornecedor_115,240,566.33,900.37,1609.24,326.18,350.55,821,78,0.931,0.35,2026-07-26
PRODUTOS_ALIMENTOS-04426,alimentos,Produto Alimentos 04426,Fornecedor_153,480,596.05,821.11,1344.85,67.09,78.58,963,42,0.962,0.098,2026-05-29
PRODUTOS_ALIMENTOS-04427,alimentos,Produto Alimentos 04427,Fornecedor_025,240,89.64,113.71,215.63,1014.19,1132.77,36,74,0.9,0.083,2026-10-21
PRODUTOS_ALIMENTOS-04428,alimentos,Produto Alimentos 04428,Fornecedor_034,12,946.94,1511.24,2467.57,750.69,848.67,12,24,0.965,0.335,2026-07-26
PRODUTOS_ALIMENTOS-04429,alimentos,Produto Alimentos 04429,Fornecedor_248,120,847.15,1234.96,2191.48,1468.23,1568.18,196,9,0.975,0.121,2027-02-04
PRODUTOS_ALIMENTOS-04430,alimentos,Produto Alimentos 04430,Fornecedor_112,12,1091.77,1696.24,3482.44,1185.09,1304.33,10,53,0.955,0.391,2026-12-31
PRODUTOS_ALIMENTOS-04431,alimentos,Produto Alimentos 04431,Fornecedor_144,12,1014.06,1188.29,2833.58,424.21,415.06,871,34,0.913,0.364,2026-07-17
PRODUTOS_ALIMENTOS-04432,alimentos,Produto Alimentos 04432,Fornecedor_111,120,444.92,650.51,1174.71,204.84,239.93,519,85,0.94,0.211,2026-06-25
PRODUTOS_ALIMENTOS-04433,alimentos,Produto Alimentos 04433,Fornecedor_084,96,89.55,146.05,235.99,1174.69,1322.35,77,81,0.903,0.213,2026-07-20
PRODUTOS_ALIMENTOS-04434,alimentos,Produto Alimentos 04434,Fornecedor_068,24,851.74,1412.14,2436.44,1074.71,1219.7,937,46,0.957,0.364,2026-05-26
PRODUTOS_ALIMENTOS-04435,alimentos,Produto Alimentos 04435,Fornecedor_167,24,407.63,573.39,1075.81,1256.09,1237.65,150,23,0.969,0.409,2026-12-01
PRODUTOS_ALIMENTOS-04436,alimentos,Produto Alimentos 04436,Fornecedor_242,120,270.09,453.94,791.47,175.26,179.52,147,69,0.911,0.23,2027-04-17
PRODUTOS_ALIMENTOS-04437,alimentos,Produto Alimentos 04437,Fornecedor_135,24,1154.6,1425.36,2456.83,602.43,656.74,29,35,0.937,0.116,2026-12-04
PRODUTOS_ALIMENTOS-04438,alimentos,Produto Alimentos 04438,Fornecedor_128,24,1000.57,1583.11,3118.4,462.57,530.32,1045,67,0.982,0.269,2027-03-11
PRODUTOS_ALIMENTOS-04439,alimentos,Produto Alimentos 04439,Fornecedor_194,240,88.21,146.13,338.85,919.18,879.48,213,55,0.975,0.375,2026-07-29
PRODUTOS_ALIMENTOS-04440,alimentos,Produto Alimentos 04440,Fornecedor_157,240,687.68,802.8,1385.09,1188.58,1267.64,968,88,0.954,0.186,2027-03-23
PRODUTOS_ALIMENTOS-04441,alimentos,Produto Alimentos 04441,Fornecedor_218,120,64.25,101.88,203.17,1476.02,1441.13,65,46,0.924,0.297,2026-10-03
PRODUTOS_ALIMENTOS-04442,alimentos,Produto Alimentos 04442,Fornecedor_043,480,1092.5,1463.19,2881.68,1420.01,1364.75,227,49,0.942,0.147,2027-02-22
PRODUTOS_ALIMENTOS-04443,alimentos,Produto Alimentos 04443,Fornecedor_110,24,266.1,429.29,865.84,1273.74,1417.96,88,64,0.986,0.341,2026-09-09
PRODUTOS_ALIMENTOS-04444,alimentos,Produto Alimentos 04444,Fornecedor_071,96,911.08,1315.47,2409.45,750.68,734.53,877,44,0.958,0.197,2026-08-05
PRODUTOS_ALIMENTOS-04445,alimentos,Produto Alimentos 04445,Fornecedor_218,48,1072.29,1250.87,2029.33,965.69,1097.45,787,58,0.98,0.191,2027-02-13
PRODUTOS_ALIMENTOS-04446,alimentos,Produto Alimentos 04446,Fornecedor_245,48,363.25,597.38,1051.98,1485.12,1395.92,69,36,0.93,0.184,2026-09-03
PRODUTOS_ALIMENTOS-04447,alimentos,Produto Alimentos 04447,Fornecedor_198,720,273.76,373.18,750.76,244.96,227.43,613,58,0.944,0.357,2026-11-05
PRODUTOS_ALIMENTOS-04448,alimentos,Produto Alimentos 04448,Fornecedor_029,48,374.37,616.17,1059.21,10.43,11.67,430,83,0.918,0.266,2027-03-22
PRODUTOS_ALIMENTOS-04449,alimentos,Produto Alimentos 04449,Fornecedor_080,480,568.07,777.23,1736.23,119.29,118.81,986,6,0.979,0.114,2026-06-28
PRODUTOS_ALIMENTOS-04450,alimentos,Produto Alimentos 04450,Fornecedor_157,24,1111.55,1496.01,3317.59,164.16,164.22,433,13,0.925,0.2,2027-02-05
PRODUTOS_ALIMENTOS-04451,alimentos,Produto Alimentos 04451,Fornecedor_230,6,101.87,137.22,270.35,1084.33,1092.41,73,13,0.954,0.208,2027-03-23
PRODUTOS_ALIMENTOS-04452,alimentos,Produto Alimentos 04452,Fornecedor_168,24,446.68,604.37,1179.33,1114.18,1234.99,123,52,0.984,0.102,2027-02-10
PRODUTOS_ALIMENTOS-04453,alimentos,Produto Alimentos 04453,Fornecedor_058,6,997.91,1181.69,2499.95,1282.8,1251.4,72,22,0.912,0.236,2026-05-08
PRODUTOS_ALIMENTOS-04454,alimentos,Produto Alimentos 04454,Fornecedor_135,48,817.64,1091.34,2240.19,221.19,238.12,566,6,0.916,0.364,2026-08-10
PRODUTOS_ALIMENTOS-04455,alimentos,Produto Alimentos 04455,Fornecedor_192,12,1122.07,1828.12,4109.4,627.23,599.4,179,44,0.906,0.164,2026-10-21
PRODUTOS_ALIMENTOS-04456,alimentos,Produto Alimentos 04456,Fornecedor_247,12,285.99,422.75,968.8,1320.17,1357.08,141,18,0.917,0.17,2026-09-27
PRODUTOS_ALIMENTOS-04457,alimentos,Produto Alimentos 04457,Fornecedor_130,240,173.82,221.0,494.0,1006.22,1129.21,57,41,0.966,0.4,2027-01-15
PRODUTOS_ALIMENTOS-04458,alimentos,Produto Alimentos 04458,Fornecedor_233,720,1048.42,1242.14,2481.53,1063.74,988.18,1487,81,0.928,0.363,2026-05-27
PRODUTOS_ALIMENTOS-04459,alimentos,Produto Alimentos 04459,Fornecedor_131,96,436.58,570.35,1129.11,371.07,415.32,500,48,0.985,0.125,2027-01-03
PRODUTOS_ALIMENTOS-04460,alimentos,Produto Alimentos 04460,Fornecedor_237,720,964.34,1194.87,2203.52,1225.72,1253.78,1207,74,0.972,0.141,2026-10-22
PRODUTOS_ALIMENTOS-04461,alimentos,Produto Alimentos 04461,Fornecedor_152,6,423.62,555.91,1213.26,1406.79,1313.8,4,19,0.955,0.182,2026-06-30
PRODUTOS_ALIMENTOS-04462,alimentos,Produto Alimentos 04462,Fornecedor_167,120,144.78,232.56,460.13,791.3,887.89,106,77,0.903,0.331,2026-10-25
PRODUTOS_ALIMENTOS-04463,alimentos,Produto Alimentos 04463,Fornecedor_056,240,536.62,800.08,1523.54,1400.43,1642.96,608,27,0.921,0.369,2026-10-21
PRODUTOS_ALIMENTOS-04464,alimentos,Produto Alimentos 04464,Fornecedor_153,24,964.43,1600.48,3496.71,15.07,16.67,709,49,0.93,0.4,2027-04-03
PRODUTOS_ALIMENTOS-04465,alimentos,Produto Alimentos 04465,Fornecedor_210,480,232.21,348.73,669.65,311.2,353.02,684,32,0.932,0.116,2026-10-07
PRODUTOS_ALIMENTOS-04466,alimentos,Produto Alimentos 04466,Fornecedor_090,12,444.15,686.51,1367.24,50.34,48.03,377,19,0.911,0.101,2026-08-30
PRODUTOS_ALIMENTOS-04467,alimentos,Produto Alimentos 04467,Fornecedor_110,24,805.44,1087.87,1911.27,215.25,209.92,127,48,0.952,0.109,2026-10-07
PRODUTOS_ALIMENTOS-04468,alimentos,Produto Alimentos 04468,Fornecedor_230,48,276.03,392.66,800.27,107.2,124.38,165,82,0.963,0.153,2027-01-18
PRODUTOS_ALIMENTOS-04469,alimentos,Produto Alimentos 04469,Fornecedor_041,720,821.81,982.98,1617.12,526.35,593.75,1579,27,0.965,0.192,2027-01-03
PRODUTOS_ALIMENTOS-04470,alimentos,Produto Alimentos 04470,Fornecedor_001,12,267.32,369.83,674.75,1010.79,958.84,220,15,0.958,0.341,2027-03-12
PRODUTOS_ALIMENTOS-04471,alimentos,Produto Alimentos 04471,Fornecedor_121,720,182.32,264.76,563.61,992.67,1086.04,300,24,0.943,0.307,2026-06-22
PRODUTOS_ALIMENTOS-04472,alimentos,Produto Alimentos 04472,Fornecedor_099,480,387.67,530.47,1035.38,207.32,226.17,881,50,0.934,0.092,2027-02-28
PRODUTOS_ALIMENTOS-04473,alimentos,Produto Alimentos 04473,Fornecedor_071,240,138.05,229.62,390.98,1099.9,1078.98,265,47,0.926,0.272,2026-12-02
PRODUTOS_ALIMENTOS-04474,alimentos,Produto Alimentos 04474,Fornecedor_082,120,353.48,517.67,913.37,1149.37,1050.87,195,86,0.928,0.321,2026-05-15
PRODUTOS_ALIMENTOS-04475,alimentos,Produto Alimentos 04475,Fornecedor_105,6,216.63,338.3,575.16,778.05,781.18,183,36,0.922,0.335,2026-08-27
PRODUTOS_ALIMENTOS-04476,alimentos,Produto Alimentos 04476,Fornecedor_052,12,826.42,1286.6,2624.52,1300.79,1212.25,437,50,0.963,0.216,2026-06-01
PRODUTOS_ALIMENTOS-04477,alimentos,Produto Alimentos 04477,Fornecedor_083,12,1006.28,1563.83,2802.94,931.13,1086.52,595,70,0.986,0.178,2026-10-05
PRODUTOS_ALIMENTOS-04478,alimentos,Produto Alimentos 04478,Fornecedor_075,480,1109.63,1397.42,2240.32,969.48,1082.86,1511,67,0.911,0.239,2026-09-28
PRODUTOS_ALIMENTOS-04479,alimentos,Produto Alimentos 04479,Fornecedor_052,720,1079.96,1730.1,3803.83,1187.68,1355.93,430,17,0.968,0.216,2026-11-04
PRODUTOS_ALIMENTOS-04480,alimentos,Produto Alimentos 04480,Fornecedor_130,120,277.7,439.3,1015.26,1059.42,1003.36,233,50,0.973,0.238,2026-11-23
PRODUTOS_ALIMENTOS-04481,alimentos,Produto Alimentos 04481,Fornecedor_012,6,1051.59,1471.46,2423.03,1241.37,1416.7,934,53,0.984,0.225,2027-02-19
PRODUTOS_ALIMENTOS-04482,alimentos,Produto Alimentos 04482,Fornecedor_105,12,774.27,1042.49,2098.0,543.14,506.7,48,58,0.934,0.254,2026-08-16
PRODUTOS_ALIMENTOS-04483,alimentos,Produto Alimentos 04483,Fornecedor_004,96,176.09,276.43,498.6,408.54,376.31,32,28,0.961,0.309,2026-09-11
PRODUTOS_ALIMENTOS-04484,alimentos,Produto Alimentos 04484,Fornecedor_018,240,246.66,342.8,626.24,1266.07,1243.69,51,5,0.95,0.082,2027-04-17
PRODUTOS_ALIMENTOS-04485,alimentos,Produto Alimentos 04485,Fornecedor_174,720,199.13,327.75,652.42,582.75,555.27,124,80,0.952,0.153,2027-03-25
PRODUTOS_ALIMENTOS-04486,alimentos,Produto Alimentos 04486,Fornecedor_137,720,186.94,223.33,374.32,889.64,999.93,861,18,0.943,0.404,2027-03-06
PRODUTOS_ALIMENTOS-04487,alimentos,Produto Alimentos 04487,Fornecedor_003,480,167.36,230.51,369.32,1271.87,1484.25,370,63,0.909,0.223,2026-05-17
PRODUTOS_ALIMENTOS-04488,alimentos,Produto Alimentos 04488,Fornecedor_201,24,1158.78,1607.31,3136.88,1263.69,1399.31,842,21,0.908,0.184,2026-07-05
PRODUTOS_ALIMENTOS-04489,alimentos,Produto Alimentos 04489,Fornecedor_021,240,828.06,1232.21,2137.2,163.26,182.99,893,48,0.944,0.35,2027-01-06
PRODUTOS_ALIMENTOS-04490,alimentos,Produto Alimentos 04490,Fornecedor_084,96,253.09,319.75,727.95,1152.21,1179.47,291,36,0.912,0.119,2027-01-06
PRODUTOS_ALIMENTOS-04491,alimentos,Produto Alimentos 04491,Fornecedor_017,48,816.5,1130.6,1973.91,1202.76,1189.99,503,59,0.908,0.304,2027-01-21
PRODUTOS_ALIMENTOS-04492,alimentos,Produto Alimentos 04492,Fornecedor_117,12,1055.6,1400.01,3083.9,637.23,710.16,785,32,0.915,0.283,2026-06-18
PRODUTOS_ALIMENTOS-04493,alimentos,Produto Alimentos 04493,Fornecedor_086,48,924.21,1190.85,2565.8,621.58,649.64,588,20,0.902,0.16,2026-08-12
PRODUTOS_ALIMENTOS-04494,alimentos,Produto Alimentos 04494,Fornecedor_166,720,350.65,405.64,802.64,1487.61,1503.36,903,46,0.967,0.232,2026-12-06
PRODUTOS_ALIMENTOS-04495,alimentos,Produto Alimentos 04495,Fornecedor_169,480,844.32,1112.4,2004.94,215.76,224.27,445,83,0.916,0.413,2026-07-05
PRODUTOS_ALIMENTOS-04496,alimentos,Produto Alimentos 04496,Fornecedor_197,96,1074.73,1771.18,3556.68,1409.3,1645.97,81,49,0.906,0.1,2026-06-03
PRODUTOS_ALIMENTOS-04497,alimentos,Produto Alimentos 04497,Fornecedor_236,240,261.48,410.59,781.52,83.2,91.04,330,58,0.939,0.291,2026-08-21
PRODUTOS_ALIMENTOS-04498,alimentos,Produto Alimentos 04498,Fornecedor_062,96,661.43,1047.75,1922.12,1327.17,1211.28,88,26,0.958,0.195,2027-01-21
PRODUTOS_ALIMENTOS-04499,alimentos,Produto Alimentos 04499,Fornecedor_118,12,1005.47,1666.24,3701.46,375.23,427.97,52,59,0.974,0.205,2026-07-09
PRODUTOS_ALIMENTOS-04500,alimentos,Produto Alimentos 04500,Fornecedor_244,240,738.89,1144.33,2722.93,1416.59,1433.96,750,58,0.964,0.34,2026-05-22
PRODUTOS_ALIMENTOS-04501,alimentos,Produto Alimentos 04501,Fornecedor_175,48,1053.89,1686.11,3549.97,1300.85,1494.24,438,53,0.944,0.23,2026-09-09
PRODUTOS_ALIMENTOS-04502,alimentos,Produto Alimentos 04502,Fornecedor_032,96,384.0,461.66,1057.13,1344.25,1462.91,207,79,0.967,0.24,2026-06-27
PRODUTOS_ALIMENTOS-04503,alimentos,Produto Alimentos 04503,Fornecedor_086,96,630.93,1067.81,1755.45,20.83,22.6,36,84,0.966,0.33,2027-01-17
PRODUTOS_ALIMENTOS-04504,alimentos,Produto Alimentos 04504,Fornecedor_003,24,232.06,360.81,610.02,1324.45,1254.85,27,32,0.939,0.107,2026-11-19
PRODUTOS_ALIMENTOS-04505,alimentos,Produto Alimentos 04505,Fornecedor_128,96,348.5,484.27,914.16,1264.21,1309.03,243,70,0.964,0.349,2027-03-25
PRODUTOS_ALIMENTOS-04506,alimentos,Produto Alimentos 04506,Fornecedor_149,480,752.3,1082.76,2175.91,458.58,521.65,1268,50,0.943,0.238,2026-06-20
PRODUTOS_ALIMENTOS-04507,alimentos,Produto Alimentos 04507,Fornecedor_014,240,361.34,534.55,1051.18,1443.0,1636.87,68,87,0.984,0.375,2027-02-26
PRODUTOS_ALIMENTOS-04508,alimentos,Produto Alimentos 04508,Fornecedor_167,120,854.54,1424.55,3190.89,958.83,1012.15,197,7,0.987,0.263,2026-08-13
PRODUTOS_ALIMENTOS-04509,alimentos,Produto Alimentos 04509,Fornecedor_147,240,1138.68,1786.66,3817.18,1443.33,1448.85,1110,89,0.947,0.414,2026-07-14
PRODUTOS_ALIMENTOS-04510,alimentos,Produto Alimentos 04510,Fornecedor_067,48,36.02,45.96,108.18,1409.13,1389.37,6,45,0.908,0.391,2026-09-17
PRODUTOS_ALIMENTOS-04511,alimentos,Produto Alimentos 04511,Fornecedor_145,48,909.56,1065.68,2082.74,611.99,694.44,442,48,0.925,0.14,2026-11-08
PRODUTOS_ALIMENTOS-04512,alimentos,Produto Alimentos 04512,Fornecedor_250,12,579.52,683.35,1482.6,946.59,998.85,31,74,0.985,0.172,2027-04-14
PRODUTOS_ALIMENTOS-04513,alimentos,Produto Alimentos 04513,Fornecedor_102,48,687.17,1075.66,2229.27,82.97,92.44,534,59,0.906,0.265,2027-04-21
PRODUTOS_ALIMENTOS-04514,alimentos,Produto Alimentos 04514,Fornecedor_104,48,904.99,1264.05,2518.92,230.63,268.79,686,43,0.968,0.295,2026-09-21
PRODUTOS_ALIMENTOS-04515,alimentos,Produto Alimentos 04515,Fornecedor_078,720,869.69,1472.32,2497.64,1112.2,1291.27,1283,29,0.95,0.313,2027-03-25
PRODUTOS_ALIMENTOS-04516,alimentos,Produto Alimentos 04516,Fornecedor_085,24,698.01,1027.7,2356.44,369.43,428.4,51,9,0.952,0.257,2026-05-22
PRODUTOS_ALIMENTOS-04517,alimentos,Produto Alimentos 04517,Fornecedor_065,480,384.5,647.8,1051.8,265.12,243.95,32,32,0.916,0.218,2026-09-02
PRODUTOS_ALIMENTOS-04518,alimentos,Produto Alimentos 04518,Fornecedor_161,24,960.89,1487.03,2638.27,308.82,348.05,637,13,0.94,0.179,2027-01-18
PRODUTOS_ALIMENTOS-04519,alimentos,Produto Alimentos 04519,Fornecedor_169,480,693.23,981.12,2218.41,245.77,224.07,960,82,0.973,0.37,2026-09-28
PRODUTOS_ALIMENTOS-04520,alimentos,Produto Alimentos 04520,Fornecedor_069,12,877.18,1472.78,3112.63,268.54,241.73,506,22,0.949,0.249,2026-07-08
PRODUTOS_ALIMENTOS-04521,alimentos,Produto Alimentos 04521,Fornecedor_021,6,110.87,148.28,247.56,721.52,712.68,125,77,0.92,0.223,2026-09-18
PRODUTOS_ALIMENTOS-04522,alimentos,Produto Alimentos 04522,Fornecedor_250,12,829.6,1256.3,2740.31,413.48,414.7,637,58,0.957,0.318,2026-06-17
PRODUTOS_ALIMENTOS-04523,alimentos,Produto Alimentos 04523,Fornecedor_111,240,738.24,1008.21,2001.44,416.34,429.01,648,73,0.97,0.387,2026-12-10
PRODUTOS_ALIMENTOS-04524,alimentos,Produto Alimentos 04524,Fornecedor_249,480,208.05,327.38,745.81,663.95,662.55,473,17,0.942,0.31,2026-07-31
PRODUTOS_ALIMENTOS-04525,alimentos,Produto Alimentos 04525,Fornecedor_123,12,93.01,137.19,325.67,1281.77,1384.52,63,53,0.9,0.325,2027-01-06
PRODUTOS_ALIMENTOS-04526,alimentos,Produto Alimentos 04526,Fornecedor_047,24,769.77,885.84,1538.72,659.23,751.48,754,40,0.94,0.184,2026-09-26
PRODUTOS_ALIMENTOS-04527,alimentos,Produto Alimentos 04527,Fornecedor_201,720,1139.56,1310.55,3113.18,331.07,346.99,1304,10,0.987,0.223,2026-12-03
PRODUTOS_ALIMENTOS-04528,alimentos,Produto Alimentos 04528,Fornecedor_211,720,1079.23,1443.22,2960.38,1107.34,1013.69,849,74,0.975,0.299,2027-03-04
PRODUTOS_ALIMENTOS-04529,alimentos,Produto Alimentos 04529,Fornecedor_097,6,786.59,1115.07,2026.53,1066.2,1164.98,214,79,0.95,0.128,2026-11-23
PRODUTOS_ALIMENTOS-04530,alimentos,Produto Alimentos 04530,Fornecedor_074,480,608.93,708.86,1522.65,706.98,705.51,1088,52,0.929,0.347,2027-04-21
PRODUTOS_ALIMENTOS-04531,alimentos,Produto Alimentos 04531,Fornecedor_130,240,1077.96,1765.44,3127.46,871.03,841.06,589,31,0.91,0.086,2026-07-06
PRODUTOS_ALIMENTOS-04532,alimentos,Produto Alimentos 04532,Fornecedor_062,24,192.86,258.5,508.82,31.04,28.31,107,55,0.962,0.184,2026-11-08
PRODUTOS_ALIMENTOS-04533,alimentos,Produto Alimentos 04533,Fornecedor_146,480,881.14,1014.78,1851.96,1359.18,1355.46,475,17,0.914,0.177,2026-12-04
PRODUTOS_ALIMENTOS-04534,alimentos,Produto Alimentos 04534,Fornecedor_248,48,514.94,633.38,1346.66,738.24,748.76,568,24,0.945,0.354,2027-01-02
PRODUTOS_ALIMENTOS-04535,alimentos,Produto Alimentos 04535,Fornecedor_162,720,1154.73,1366.59,2344.52,475.9,530.17,1386,59,0.941,0.173,2027-02-25
PRODUTOS_ALIMENTOS-04536,alimentos,Produto Alimentos 04536,Fornecedor_051,48,298.56,442.36,845.48,718.81,690.73,313,30,0.965,0.164,2027-01-25
PRODUTOS_ALIMENTOS-04537,alimentos,Produto Alimentos 04537,Fornecedor_132,720,543.64,753.63,1514.71,828.67,928.92,1189,72,0.911,0.131,2026-12-16
PRODUTOS_ALIMENTOS-04538,alimentos,Produto Alimentos 04538,Fornecedor_064,240,264.32,430.52,838.2,808.94,933.68,356,28,0.93,0.333,2027-01-07
PRODUTOS_ALIMENTOS-04539,alimentos,Produto Alimentos 04539,Fornecedor_093,720,972.8,1458.46,3306.39,948.63,909.11,1004,34,0.912,0.329,2027-02-21
PRODUTOS_ALIMENTOS-04540,alimentos,Produto Alimentos 04540,Fornecedor_054,240,730.3,849.92,2000.36,385.34,445.17,62,90,0.984,0.147,2026-07-30
PRODUTOS_ALIMENTOS-04541,alimentos,Produto Alimentos 04541,Fornecedor_162,480,719.19,1158.44,2425.12,527.93,552.71,315,24,0.939,0.219,2027-01-29
PRODUTOS_ALIMENTOS-04542,alimentos,Produto Alimentos 04542,Fornecedor_059,720,119.49,141.13,271.44,686.72,806.53,423,61,0.963,0.308,2027-01-02
PRODUTOS_ALIMENTOS-04543,alimentos,Produto Alimentos 04543,Fornecedor_202,480,104.15,176.83,422.02,70.5,76.07,271,60,0.952,0.25,2027-02-16
PRODUTOS_ALIMENTOS-04544,alimentos,Produto Alimentos 04544,Fornecedor_031,240,284.79,332.68,589.65,730.15,658.92,161,37,0.905,0.128,2026-08-29
PRODUTOS_ALIMENTOS-04545,alimentos,Produto Alimentos 04545,Fornecedor_200,120,301.31,392.85,803.34,709.67,670.26,55,72,0.955,0.262,2027-03-11
PRODUTOS_ALIMENTOS-04546,alimentos,Produto Alimentos 04546,Fornecedor_249,6,650.78,894.74,1713.21,319.18,337.79,409,35,0.943,0.401,2026-09-13
PRODUTOS_ALIMENTOS-04547,alimentos,Produto Alimentos 04547,Fornecedor_003,240,568.52,919.11,1911.32,523.99,582.67,676,71,0.942,0.19,2027-02-08
PRODUTOS_ALIMENTOS-04548,alimentos,Produto Alimentos 04548,Fornecedor_160,120,1115.57,1716.64,3904.99,763.41,837.08,1074,6,0.973,0.089,2027-01-17
PRODUTOS_ALIMENTOS-04549,alimentos,Produto Alimentos 04549,Fornecedor_239,96,523.05,860.24,2018.36,853.74,953.97,660,45,0.929,0.315,2026-09-14
PRODUTOS_ALIMENTOS-04550,alimentos,Produto Alimentos 04550,Fornecedor_074,480,745.37,984.44,2170.13,1122.09,1110.84,767,39,0.986,0.157,2026-10-12
PRODUTOS_ALIMENTOS-04551,alimentos,Produto Alimentos 04551,Fornecedor_147,6,293.3,398.87,731.9,849.09,780.4,249,68,0.954,0.325,2026-12-14
PRODUTOS_ALIMENTOS-04552,alimentos,Produto Alimentos 04552,Fornecedor_083,240,555.98,685.09,1173.64,645.35,737.23,747,15,0.984,0.337,2026-08-30
PRODUTOS_ALIMENTOS-04553,alimentos,Produto Alimentos 04553,Fornecedor_157,6,1140.52,1318.17,2632.94,205.88,229.51,975,58,0.942,0.354,2027-04-20
PRODUTOS_ALIMENTOS-04554,alimentos,Produto Alimentos 04554,Fornecedor_142,12,532.72,777.59,1776.88,1038.59,1194.55,258,50,0.934,0.162,2027-03-01
PRODUTOS_ALIMENTOS-04555,alimentos,Produto Alimentos 04555,Fornecedor_014,6,817.83,993.14,1934.5,1336.6,1216.85,509,48,0.902,0.377,2027-03-10
PRODUTOS_ALIMENTOS-04556,alimentos,Produto Alimentos 04556,Fornecedor_229,120,1032.53,1701.26,3653.06,1426.51,1420.99,1164,33,0.96,0.375,2026-07-13
PRODUTOS_ALIMENTOS-04557,alimentos,Produto Alimentos 04557,Fornecedor_249,24,1041.96,1345.04,2535.04,655.6,618.23,260,17,0.948,0.183,2027-03-11
PRODUTOS_ALIMENTOS-04558,alimentos,Produto Alimentos 04558,Fornecedor_154,120,381.33,599.35,1049.84,1203.04,1270.2,87,62,0.918,0.217,2026-05-27
PRODUTOS_ALIMENTOS-04559,alimentos,Produto Alimentos 04559,Fornecedor_173,480,297.58,355.17,691.58,492.4,568.49,13,49,0.969,0.331,2027-03-03
PRODUTOS_ALIMENTOS-04560,alimentos,Produto Alimentos 04560,Fornecedor_133,12,452.66,536.78,1219.34,1233.78,1172.72,333,13,0.977,0.355,2026-09-27
PRODUTOS_ALIMENTOS-04561,alimentos,Produto Alimentos 04561,Fornecedor_059,6,63.63,101.41,214.84,98.11,110.86,48,78,0.975,0.35,2026-07-14
PRODUTOS_ALIMENTOS-04562,alimentos,Produto Alimentos 04562,Fornecedor_241,240,97.06,128.38,261.41,1334.03,1498.85,69,69,0.921,0.276,2027-03-25
PRODUTOS_ALIMENTOS-04563,alimentos,Produto Alimentos 04563,Fornecedor_049,120,236.71,309.56,584.61,114.39,113.72,196,11,0.967,0.27,2027-02-17
PRODUTOS_ALIMENTOS-04564,alimentos,Produto Alimentos 04564,Fornecedor_157,720,128.7,194.2,319.01,1053.29,1104.3,580,58,0.984,0.191,2026-06-04
